1568,60348,15445
1622,60386,15408
1714,60410,15447
1765,60417,15427
1834,60402,15442
1890,60457,15454
1903,60492,15472
1914,60500,15443
1975,60512,15462
2018,60521,15455
2048,60527,15457
2073,60526,15448
2084,60545,15443
2097,60561,15451
2123,60573,15455
2163,60575,15500
2202,60588,15479
2176,60574,15444
2170,60583,15448
2111,60569,15398
2237,60566,15507
2263,60632,15508
2231,60633,15502
2165,60617,15463
2132,60562,15468
2097,60578,15420
2011,60501,15449
1972,60472,15454
1869,60462,15478
1769,60446,15464
1695,60410,15442
1662,60398,15444
1632,60373,15430
1569,60327,15420
1484,60308,15414
1398,60293,15411
1310,60264,15393
1263,60243,15405
1226,60194,15416
1175,60179,15410
1107,60157,15407
1008,60103,15333
887,60108,15328
944,60069,15419
901,60100,15367
885,60059,15369
828,60080,15353
807,60031,15331
812,60070,15344
812,60018,15352
869,60040,15357
875,60067,15360
894,60103,15379
954,60113,15384
1053,60146,15389
1160,60182,15387
1242,60192,15400
1302,60200,15420
1357,60261,15407
1406,60299,15392
1494,60318,15422
1612,60339,15433
1615,60346,15430
1694,60375,15410
1667,60405,15384
1825,60377,15460
1879,60485,15460
1980,60530,15476
2032,60570,15494
2089,60544,15459
2141,60586,15477
2131,60567,15460
2188,60568,15464
2173,60601,15467
2185,60637,15466
2174,60616,15446
2205,60611,15448
2238,60599,15441
2240,60610,15461
2239,60602,15472
2212,60609,15477
2221,60617,15450
2221,60625,15466
2224,60632,15441
2275,60628,15491
2228,60578,15462
2184,60564,15494
2059,60589,15374
2103,60531,15456
2151,60574,15483
2124,60591,15488
2056,60572,15471
2056,60572,15471
1960,60500,15484
1853,60469,15428
1842,60427,15451
1753,60413,15456
1657,60398,15463
1553,60371,15437
1476,60336,15413
1451,60304,15399
1405,60284,15425
1334,60252,15430
1245,60220,15406
1160,60202,15393
1095,60176,15403
1027,60138,15367
985,60104,15406
913,60097,15392
869,60059,15362
738,60024,15322
681,60015,15313
749,59987,15377
710,60027,15328
712,60012,15346
693,60037,15339
748,60018,15354
817,60066,15355
861,60026,15379
917,60073,15408
931,60117,15393
974,60147,15390
1046,60170,15396
1137,60190,15403
1220,60210,15408
1274,60216,15429
1317,60241,15396
1352,60276,15396
1409,60304,15411
1496,60329,15449
1565,60356,15437
1602,60383,15421
1637,60380,15414
1629,60387,15391
1795,60387,15480
1857,60488,15478
1938,60531,15477
1938,60531,15477
2033,60548,15445
2102,60585,15457
2123,60554,15480
2157,60568,15464
2130,60590,15459
2129,60619,15479
2124,60598,15453
2173,60597,15450
2193,60610,15481
2200,60599,15470
2192,60585,15475
2162,60577,15475
2142,60598,15468
2127,60592,15449
2121,60566,15461
2091,60552,15453
2006,60504,15429
1943,60486,15434
1818,60480,15382
1908,60424,15495
1851,60483,15443
1851,60483,15443
1727,60432,15445
1698,60383,15453
1664,60420,15424
1574,60348,15448
1541,60337,15428
1435,60323,15430
1368,60299,15427
1276,60265,15410
1240,60248,15425
1230,60221,15409
1171,60187,15394
1093,60158,15399
1093,60158,15399
954,60127,15369
920,60094,15375
881,60068,15368
870,60059,15362
824,60036,15372
771,60003,15323
716,60050,15291
804,60005,15352
867,60088,15370
908,60090,15389
954,60118,15397
1002,60136,15365
1105,60183,15389
1163,60180,15390
1244,60195,15415
1271,60229,15422
1330,60271,15424
1375,60280,15427
1464,60317,15429
1526,60344,15425
1582,60353,15444
1623,60373,15443
1654,60372,15440
1678,60403,15442
1730,60422,15450
1801,60426,15490
1828,60447,15454
1858,60437,15447
1812,60490,15379
1901,60447,15450
2018,60526,15455
2061,60564,15495
2090,60587,15450
2088,60609,15443
2173,60607,15500
2181,60597,15453
2213,60569,15476
2209,60596,15483
2186,60623,15481
2167,60621,15447
2175,60606,15438
2212,60612,15461
2234,60597,15477
2192,60554,15484
2081,60535,15448
2011,60519,15450
1956,60508,15435
1901,60478,15444
1887,60458,15485
1887,60458,15485
1703,60370,15452
1546,60382,15337
1587,60305,15438
1573,60355,15443
1503,60337,15447
1438,60310,15465
1340,60282,15434
1308,60250,15442
1212,60199,15376
1188,60165,15405
1096,60168,15410
1018,60151,15396
922,60124,15367
909,60110,15362
886,60072,15364
859,60035,15360
818,60043,15385
776,60022,15334
744,60033,15311
768,60048,15322
823,60037,15364
868,60053,15367
910,60069,15364
945,60084,15334
998,60083,15368
1135,60131,15423
1197,60208,15423
1306,60242,15442
1344,60270,15439
1412,60281,15439
1515,60338,15424
1580,60317,15433
1643,60357,15459
1662,60410,15454
1705,60436,15443
1758,60441,15422
1846,60450,15448
1883,60472,15463
1921,60465,15479
1934,60480,15464
1938,60485,15436
1941,60524,15424
1999,60529,15457
2049,60542,15459
2051,60536,15439
2045,60534,15429
1996,60521,15400
2140,60538,15469
2202,60609,15475
2226,60640,15507
2229,60662,15482
2261,60631,15485
2272,60662,15447
2272,60662,15447
2307,60618,15487
2262,60632,15472
2224,60635,15473
2189,60599,15458
2194,60592,15451
2169,60569,15448
2120,60544,15455
2045,60519,15440
1989,60509,15444
1913,60471,15438
1855,60463,15438
1802,60436,15457
1789,60401,15452
1683,60353,15451
1584,60323,15418
1468,60354,15360
1492,60258,15430
1505,60296,15442
1426,60314,15455
1375,60285,15441
1284,60245,15422
1255,60212,15435
1165,60185,15360
1129,60142,15393
1036,60128,15399
940,60111,15362
852,60067,15356
817,60058,15353
803,60033,15341
793,59999,15340
735,59985,15345
681,59969,15333
626,59963,15298
627,59991,15293
639,59990,15344
683,59992,15333
720,59990,15380
717,59979,15329
718,60030,15309
858,60010,15390
945,60128,15382
1036,60135,15404
1097,60190,15416
1164,60211,15387
1275,60267,15425
1318,60249,15400
1401,60262,15442
1453,60318,15449
1486,60366,15452
1525,60370,15435
1604,60389,15461
1681,60410,15456
1724,60429,15463
1745,60420,15448
1777,60453,15449
1780,60461,15446
1842,60474,15453
1908,60509,15496
1919,60501,15457
1945,60474,15458
1864,60528,15371
1984,60488,15457
2063,60561,15464
2107,60611,15509
2127,60626,15501
2153,60625,15482
2191,60638,15488
2185,60621,15467
2218,60603,15479
2194,60618,15485
2178,60631,15458
2140,60620,15463
2156,60601,15468
2161,60610,15468
2148,60575,15474
2082,60551,15487
2002,60537,15440
1919,60534,15442
1887,60516,15457
1832,60478,15480
1793,60450,15459
1713,60429,15453
1630,60382,15419
1484,60373,15366
1555,60324,15474
1513,60366,15442
1445,60322,15472
1361,60327,15446
