65284,58955,14398
65154,59088,14530
65134,59123,14593
65105,59139,14842
65113,59094,14719
65123,59177,14617
65127,59130,14665
65032,59124,14729
65047,59141,14758
65029,59196,14737
64965,59246,14754
64994,59277,14739
65017,59286,14782
65023,59270,14785
64998,59302,14743
64981,59291,14756
64967,59327,14751
64978,59342,14783
64989,59368,14827
64983,59360,14821
64999,59351,14800
64972,59378,14697
65044,59324,14669
64898,59375,14840
64835,59427,14861
64864,59406,14895
64905,59383,14862
64892,59404,14861
65005,59390,14794
65026,59335,14799
65030,59339,14768
65030,59339,14768
65080,59319,14730
65122,59250,14780
65182,59195,14755
65201,59204,14657
65200,59159,14708
65206,59118,14690
65197,59128,14655
65201,59110,14680
65212,59065,14672
65249,59033,14642
65283,59011,14561
65312,58944,14624
65238,58970,14693
65194,58930,14600
65229,58932,14572
65260,58897,14594
65294,58914,14614
65334,58897,14522
65282,58849,14542
65252,58838,14591
65247,58815,14513
65247,58815,14513
65312,58831,14497
65330,58816,14503
65308,58806,14482
65290,58816,14489
65231,58856,14472
65207,58871,14542
65196,58898,14574
65187,58960,14580
65190,58989,14569
65208,58958,14544
65075,59024,14685
64970,59042,14687
64980,59102,14676
64996,59145,14710
65006,59165,14779
65051,59182,14706
65015,59168,14697
64959,59237,14771
64915,59262,14781
64929,59301,14766
64952,59306,14795
64974,59344,14811
64976,59341,14807
64947,59327,14763
64948,59358,14786
64922,59399,14786
64965,59379,14814
64984,59399,14860
65012,59374,14805
64967,59399,14784
65026,59368,14664
64992,59365,14773
64891,59415,14845
64885,59452,14842
64902,59444,14825
64942,59433,14850
64966,59456,14821
64985,59415,14778
64973,59408,14812
64948,59453,14856
64961,59450,14830
64977,59426,14827
65041,59428,14846
65080,59391,14850
65102,59351,14817
65086,59344,14813
65083,59342,14781
65157,59327,14772
65197,59288,14768
65199,59259,14752
65226,59218,14768
65237,59180,14750
65242,59165,14697
65243,59189,14616
65321,59092,14630
65249,59114,14777
65219,59114,14761
65210,59056,14657
65235,59052,14651
65280,59031,14673
65334,59029,14620
65328,58968,14645
65312,58968,14636
65254,58976,14599
65272,58952,14577
65301,58923,14587
65323,58922,14587
65337,58906,14574
65323,58912,14538
65294,58917,14554
65254,58956,14571
65245,58993,14602
65247,59000,14593
65242,59027,14624
65238,59032,14656
65175,59071,14577
65196,59089,14597
65153,59077,14658
65071,59164,14777
65019,59180,14770
65074,59214,14735
65056,59215,14750
65078,59272,14783
65055,59255,14721
65040,59275,14776
65000,59343,14796
65006,59356,14778
65005,59343,14785
65048,59359,14811
65041,59362,14792
65041,59356,14821
65024,59363,14812
65013,59392,14785
65030,59404,14811
65054,59387,14806
65053,59408,14854
65047,59394,14788
65034,59389,14806
65065,59431,14702
65102,59353,14710
65102,59353,14710
64940,59468,14879
64942,59447,14846
64975,59434,14852
64991,59475,14864
65034,59447,14805
65052,59411,14862
65031,59428,14867
65053,59426,14826
65075,59374,14803
65106,59350,14813
65171,59327,14793
65190,59288,14739
65192,59271,14760
65181,59239,14756
65197,59232,14728
65210,59202,14768
65234,59189,14724
65276,59153,14715
65290,59105,14691
65275,59089,14623
65256,59099,14571
65338,59014,14585
65266,59042,14697
65223,59014,14663
65219,58997,14598
65233,58982,14617
65253,58965,14596
65296,58976,14544
65280,58931,14573
65262,58977,14593
65230,58978,14580
65202,58964,14591
65222,58986,14595
65213,59010,14628
65201,59019,14637
65169,59016,14655
65135,59077,14671
65099,59122,14672
65106,59141,14713
65095,59152,14741
65125,59179,14759
65097,59180,14714
65070,59219,14712
65095,59239,14665
65099,59209,14700
64991,59275,14809
64957,59319,14811
64941,59338,14804
64950,59306,14795
64975,59372,14812
65013,59365,14764
64994,59345,14809
64962,59411,14848
64949,59416,14827
64953,59395,14810
64991,59392,14828
65023,59401,14837
65028,59396,14804
65019,59402,14796
65013,59404,14811
65010,59407,14829
65026,59402,14816
65041,59399,14820
65041,59399,14820
65069,59348,14833
65083,59325,14814
65079,59338,14734
65208,59285,14681
65166,59256,14813
65086,59296,14797
65092,59252,14743
65100,59216,14743
65136,59209,14756
65191,59231,14725
65227,59172,14702
65211,59166,14723
65189,59168,14705
65191,59168,14691
65216,59124,14680
65242,59130,14668
65265,59114,14625
65248,59098,14646
65227,59098,14644
65211,59105,14634
65209,59129,14669
65231,59133,14703
65247,59134,14697
65247,59144,14685
65225,59156,14735
65190,59174,14681
65227,59166,14642
65203,59158,14669
65128,59216,14789
65093,59242,14759
65085,59256,14729
65069,59249,14776
65101,59302,14795
65140,59270,14746
65116,59297,14796
65074,59325,14786
65048,59336,14787
65069,59325,14801
65115,59329,14787
65112,59351,14796
65113,59346,14792
65108,59356,14773
65066,59357,14799
65100,59353,14754
65101,59338,14761
65141,59361,14799
65131,59325,14815
65128,59345,14778
