65401,65441,16516
65357,65450,16542
65345,65434,16515
65303,65415,16500
65323,65439,16494
65325,65456,16534
65373,65446,16546
65373,65433,16511
65305,65419,16514
65279,65408,16509
65291,65415,16515
65320,65434,16519
65350,65407,16520
65337,65408,16524
65314,65402,16537
65277,65387,16504
65267,65393,16499
65286,65395,16509
65308,65398,16535
65288,65381,16533
65267,65367,16511
65214,65388,16491
65319,65377,16517
65292,65380,16526
65294,65396,16530
65274,65392,16519
65244,65384,16527
65271,65364,16467
65278,65384,16521
65305,65396,16545
65282,65376,16509
65248,65381,16491
65217,65377,16491
65234,65382,16509
65270,65381,16497
65274,65377,16513
65272,65382,16510
65264,65389,16477
65235,65378,16489
65234,65379,16496
65269,65379,16517
65264,65409,16519
65253,65364,16521
65250,65360,16465
65224,65378,16525
65320,65380,16537
65289,65380,16521
65265,65394,16531
65227,65377,16524
65270,65380,16522
65277,65367,16523
65315,65378,16514
65325,65369,16515
65283,65383,16500
65271,65380,16532
65272,65386,16501
65313,65391,16502
65336,65411,16504
65357,65413,16537
65344,65395,16508
65326,65411,16500
65325,65414,16507
65316,65418,16492
65368,65436,16502
65370,65438,16515
65357,65418,16501
65337,65427,16490
65314,65456,16523
65422,65434,16497
65375,65445,16518
65379,65441,16515
65328,65431,16500
65334,65432,16516
65328,65440,16502
65358,65418,16509
65378,65417,16510
65337,65411,16516
65289,65408,16513
65269,65400,16498
65303,65388,16512
65326,65390,16508
65330,65375,16513
65300,65388,16515
65256,65377,16508
65210,65370,16503
65237,65379,16510
65258,65396,16536
65267,65389,16515
65258,65373,16507
65201,65380,16522
65293,65354,16537
65258,65375,16524
65262,65398,16526
65250,65399,16502
65237,65393,16511
65257,65377,16478
65268,65380,16505
65309,65366,16535
65257,65366,16515
65227,65376,16518
65221,65387,16519
65249,65364,16497
65287,65381,16507
65281,65377,16545
65266,65368,16511
65246,65361,16511
65234,65364,16506
65232,65372,16500
65253,65390,16505
65290,65379,16511
65259,65361,16534
65263,65329,16517
65184,65372,16491
65310,65378,16550
65337,65392,16517
65319,65388,16525
65300,65392,16510
65276,65363,16524
65313,65370,16475
65303,65400,16515
65383,65412,16516
65358,65404,16518
65328,65415,16507
65291,65402,16510
65305,65421,16498
65338,65427,16504
65380,65432,16521
65376,65426,16528
65333,65431,16532
65322,65430,16502
65322,65446,16491
65327,65437,16530
65377,65454,16511
65353,65451,16535
65336,65423,16513
65303,65423,16502
65310,65474,16508
65397,65429,16539
65347,65449,16538
65352,65449,16525
65310,65429,16504
