64915,59449,14854
64901,59418,14836
64945,59403,14848
65000,59465,14864
65074,59430,14785
65103,59371,14807
65058,59391,14810
65026,59358,14812
65110,59330,14761
65168,59339,14814
65206,59288,14764
65241,59257,14731
65223,59242,14730
65222,59217,14745
65237,59184,14748
65270,59191,14691
65292,59174,14711
65332,59143,14704
65336,59091,14670
65333,59075,14667
65325,59042,14684
65307,59046,14579
65383,59013,14579
65354,58987,14665
65313,59017,14645
65286,58977,14606
65294,58962,14559
65322,58923,14598
65368,58950,14589
65388,58915,14534
65330,58923,14574
65319,58939,14589
65275,58940,14547
65308,58954,14568
65320,58976,14569
65317,58977,14618
65287,58981,14627
65247,59018,14610
65209,59044,14631
65192,59081,14639
65186,59108,14719
65190,59125,14687
65186,59135,14671
65144,59121,14702
65138,59150,14728
65116,59192,14681
65160,59178,14638
65082,59208,14741
65002,59277,14822
64964,59274,14783
64962,59284,14747
64970,59289,14785
64991,59371,14801
65003,59369,14763
64987,59330,14788
64956,59387,14810
64947,59401,14790
64969,59370,14786
65004,59403,14813
65025,59408,14786
65012,59383,14791
64988,59404,14774
64979,59417,14791
64979,59412,14806
65001,59433,14816
65035,59411,14783
65014,59398,14818
65012,59394,14770
64986,59394,14795
64998,59427,14687
65078,59327,14770
64973,59393,14860
64930,59422,14870
64931,59377,14795
64977,59344,14826
65025,59386,14840
65107,59350,14759
65118,59304,14772
65107,59321,14800
65133,59296,14797
65161,59266,14747
65198,59211,14744
65248,59217,14744
65243,59184,14708
65263,59150,14707
65228,59125,14680
65268,59120,14658
65292,59094,14705
65324,59060,14683
65324,59060,14683
65336,59004,14632
65325,58979,14628
65327,58964,14542
65340,58972,14530
65387,58888,14573
65297,58948,14652
65269,58907,14571
65277,58904,14544
65297,58865,14532
65318,58920,14559
65333,58920,14500
65333,58920,14500
65257,58959,14602
65205,58981,14587
65206,59000,14622
65214,59013,14615
65213,59034,14644
65189,59055,14649
65141,59069,14659
65100,59091,14675
65085,59132,14684
65113,59170,14695
65106,59168,14742
65103,59187,14737
65089,59194,14714
65061,59244,14661
65073,59193,14642
64990,59254,14781
64934,59285,14841
64931,59332,14779
64951,59337,14767
64958,59321,14786
64993,59362,14753
64971,59341,14774
64949,59393,14811
64917,59404,14801
64925,59407,14801
64964,59411,14816
64993,59422,14817
64995,59396,14817
64983,59368,14798
64954,59404,14805
64952,59394,14845
64977,59399,14851
65024,59390,14844
65083,59335,14795
65126,59313,14789
65142,59279,14766
65130,59292,14701
65204,59235,14655
65198,59175,14762
65141,59209,14784
65153,59189,14722
65174,59157,14725
65217,59097,14697
65249,59116,14691
65293,59081,14600
65286,59047,14670
65257,59044,14689
65277,59029,14652
65307,59000,14616
65333,58979,14601
65360,58950,14621
65346,58927,14607
65337,58904,14579
65307,58888,14556
65317,58891,14554
65331,58898,14559
65366,58883,14525
65354,58890,14537
65326,58897,14583
65265,58917,14518
65278,58934,14525
65281,58910,14559
65196,58996,14669
65166,59007,14661
65142,59043,14646
65119,59030,14632
65113,59091,14708
65132,59113,14629
65110,59108,14701
65038,59182,14734
65030,59202,14710
65012,59200,14724
65025,59215,14740
64998,59251,14742
65010,59230,14778
64989,59267,14765
64970,59303,14743
64970,59302,14776
64970,59332,14782
64974,59340,14819
64983,59338,14809
64987,59333,14784
64954,59379,14741
65024,59319,14682
64960,59332,14808
64839,59413,14856
64854,59425,14818
64880,59407,14800
64899,59396,14860
