64968,59418,14863
64968,59418,14863
64998,59577,14868
65003,59589,14933
65012,59608,14903
65061,59586,14932
65015,59630,14900
65006,59669,14875
64954,59598,14974
64981,59555,14844
64983,59551,14878
64928,59691,14867
65046,59811,14961
65082,59777,15004
65039,59536,14875
65080,59582,14924
64995,59620,14908
64952,59591,14942
64947,59657,14721
65009,59649,14805
64891,59716,14969
64961,59642,15097
64902,59572,14892
64944,59501,14872
64933,59400,14957
65053,59520,14824
64947,59415,14680
64848,59118,14805
64889,59253,14789
64938,59211,14658
64947,58993,14645
65023,59136,14747
65085,59239,14676
65037,59272,14671
64971,59137,14683
65055,59122,14764
64971,59078,14626
64975,58977,14509
65082,58994,14592
65010,59201,14602
64911,59099,14586
64968,58995,14715
65052,58934,14561
65013,58826,14525
65030,58861,14479
64946,59025,14540
64790,59079,14551
64701,58953,14746
64834,59226,14820
64993,59272,14734
65020,59270,14606
64948,59309,14718
64947,59456,14906
64921,59425,14883
64696,59166,14711
64787,59269,14597
64891,59301,14771
64629,59369,14766
64666,59246,14904
65011,59487,15013
65066,59684,14791
64838,59705,14681
64809,59705,14928
64782,59926,15092
64839,59667,15058
64839,59667,15058
64839,59667,15058
64948,59723,14612
64974,59578,14904
64874,59603,15232
64826,59720,14958
64809,59614,14678
64856,59575,14717
65027,59450,14898
64958,59481,14987
64848,59674,15047
64813,59665,14870
64855,59782,14921
64876,59753,14881
64957,59606,14922
64925,59457,14931
64922,59507,15069
64847,59575,14941
64851,59614,14706
65025,59516,14885
65094,59395,14975
65061,59575,14931
65114,59458,14737
65009,59242,14565
65061,59116,14625
65120,59179,14803
65014,59197,14837
65042,59172,14748
65090,59233,14683
65077,59211,14662
65099,59121,14673
65082,58958,14679
65076,58986,14667
65085,59002,14586
65075,59045,14555
65083,59030,14530
65110,59043,14594
65089,59008,14673
65051,58958,14622
65020,59016,14546
65055,59032,14519
65050,59086,14575
64956,59142,14714
64891,59179,14739
64880,59268,14750
64889,59213,14751
64906,59282,14778
64919,59287,14721
64893,59241,14755
64912,59353,14856
64884,59407,14814
64841,59392,14791
64916,59388,14865
64924,59489,14807
64906,59487,14905
64911,59442,14821
64924,59425,14783
64892,59518,14851
64940,59523,14841
64964,59452,14857
64981,59544,14829
65009,59521,14836
64977,59509,14845
64949,59543,14888
64963,59476,14829
64935,59562,14816
65038,59523,14765
64996,59496,14781
64857,59633,14945
64886,59597,14901
64868,59561,14899
64914,59584,14914
64943,59601,14901
64980,59563,14863
64971,59574,14933
64952,59605,14925
64955,59536,14884
64983,59516,14844
65009,59500,14847
65060,59450,14809
65064,59513,14902
65073,59376,14779
65088,59272,14736
65080,59391,14742
65066,59373,14805
65120,59332,14817
65149,59208,14712
65178,59140,14690
65149,59135,14684
65147,59121,14699
65147,59121,14699
65203,59096,14643
65130,59101,14721
65087,59041,14669
65120,59004,14594
65123,58986,14640
65134,58996,14626
65164,59007,14513
65138,58970,14594
65115,58985,14579
