3681,2918,15715
3715,2934,15739
3689,2912,15755
3696,2875,15764
3708,2874,15748
3712,2904,15741
3777,2867,15749
3789,2810,15734
3717,2855,15792
3733,2907,15710
3726,2829,15717
3759,2818,15785
3799,2832,15740
3823,2829,15780
3755,2791,15782
3755,2791,15782
3821,2798,15725
3744,2809,15761
3797,2755,15786
3858,2728,15808
3781,2761,15736
3812,2799,15749
3812,2799,15749
3748,2769,15748
3788,2816,15699
3797,2719,15782
3836,2727,15781
3836,2719,15749
3843,2711,15770
3824,2740,15763
3849,2730,15730
3839,2702,15745
3809,2701,15768
3837,2688,15761
3810,2705,15751
3851,2731,15753
3906,2694,15773
3838,2660,15781
3764,2782,15710
3820,2756,15734
3822,2697,15849
3832,2714,15763
3829,2744,15778
3806,2728,15774
3806,2798,15763
3807,2768,15747
3747,2810,15738
3775,2802,15784
3793,2789,15729
3761,2810,15763
3737,2845,15778
3716,2866,15755
3766,2872,15731
3768,2811,15752
3673,2956,15736
3711,2905,15696
3676,2914,15739
3750,2939,15776
3750,2905,15749
3693,2899,15718
3682,2947,15733
3724,2943,15726
3705,2946,15722
3688,2925,15742
3717,2915,15742
3698,2938,15718
3736,2905,15761
3777,2917,15732
3738,2883,15782
3713,2983,15699
3773,2915,15698
3735,2880,15766
3735,2880,15766
3811,2843,15744
3795,2815,15749
3809,2877,15737
3829,2847,15728
3796,2822,15760
3790,2791,15764
3825,2785,15767
3819,2781,15756
3825,2796,15748
3851,2798,15771
3897,2738,15784
3788,2745,15743
3829,2830,15688
3809,2766,15736
3835,2767,15797
3835,2767,15797
3866,2744,15764
3818,2745,15742
3866,2792,15734
3881,2713,15723
3825,2724,15780
3841,2744,15782
3846,2729,15775
3825,2764,15761
3839,2806,15762
3814,2780,15767
3803,2770,15757
3808,2786,15748
3790,2798,15758
3809,2800,15767
3782,2807,15763
3751,2859,15784
3811,2843,15768
3828,2830,15751
3728,2936,15748
3718,2937,15692
3691,2922,15668
3728,2953,15758
3750,2940,15727
3736,2966,15726
3669,2954,15706
3714,2996,15727
3761,3007,15695
3692,3097,15702
3606,2965,15721
3672,2938,15722
3700,3004,15726
3687,3039,15737
3698,3013,15724
3703,2990,15737
3750,2977,15715
3806,2932,15723
3718,2968,15713
3734,2965,15720
3706,2951,15733
3752,2934,15789
3815,2899,15745
3783,2915,15737
3769,2874,15741
3779,2940,15722
3792,2902,15718
3783,2857,15760
3781,2847,15751
3779,2824,15755
3806,2830,15732
3828,2832,15742
3802,2833,15748
3804,2813,15751
3869,2819,15761
3824,2791,15734
3729,2901,15656
3779,2846,15722
3784,2833,15790
3820,2847,15737
3797,2911,15710
3761,2810,15764
3842,2803,15751
3839,2776,15763
3765,2813,15760
3744,2877,15757
3799,2909,15760
3807,2874,15724
3745,2847,15758
3774,2825,15771
3788,2835,15719
3772,2890,15744
3738,2907,15749
3752,2915,15716
3745,2881,15726
3704,2905,15734
3755,2869,15797
3762,2897,15731
3712,2922,15729
3695,2984,15690
3678,2913,15715
3690,2899,15784
3741,2901,15770
3726,2906,15742
3686,2902,15720
3700,2975,15703
3738,2942,15719
3688,2915,15753
3692,2881,15778
3700,2892,15734
3729,2895,15736
3746,2901,15738
3739,2884,15726
3722,2878,15757
3755,2870,15765
3815,2894,15752
3834,2839,15764
3717,2917,15722
3756,2891,15707
3726,2860,15730
3742,2909,15780
3783,2853,15726
3838,2861,15794
3761,2823,15780
3774,2909,15715
3840,2834,15711
3809,2830,15738
3777,2842,15764
3826,2830,15748
3822,2828,15753
3834,2836,15763
3830,2812,15743
3822,2826,15750
3824,2820,15754
3806,2826,15718
3817,2811,15731
3874,2813,15750
3773,2807,15748
3784,2863,15709
3786,2837,15785
3815,2816,15841
3816,2806,15741
3795,2847,15781
3760,2840,15737
3806,2895,15749
3792,2848,15695
3734,2877,15725
3754,2862,15792
3763,2847,15748
3749,2856,15751
3759,2925,15752
3737,2916,15734
3728,2921,15734
3744,2907,15758
3734,2898,15759
3724,2922,15734
3705,2956,15751
3693,2979,15738
3693,2979,15738
3748,2914,15686
3660,3009,15734
3674,2994,15699
3631,3021,15701
3677,2987,15739
3759,2940,15694
3736,2959,15726
3686,2949,15712
3769,2985,15692
3769,2954,15710
3723,2928,15743
3742,2904,15795
3750,2906,15759
3769,2900,15760
3790,2895,15749
3797,2888,15755
3788,2888,15753
3810,2866,15741
3834,2904,15699
3863,2849,15760
3746,2911,15748
3771,2935,15664
3752,2875,15738
3817,2823,15807
3854,2781,15750
3823,2796,15788
3767,2832,15743
3850,2878,15745
3835,2813,15717
3778,2782,15779
3795,2797,15765
3817,2774,15717
3820,2795,15740
3833,2801,15751
3844,2777,15782
3839,2753,15780
3820,2797,15752
3823,2806,15741
3814,2790,15766
3789,2775,15763
3771,2812,15766
3798,2789,15764
3835,2770,15747
3791,2778,15786
3717,2890,15709
3727,2894,15707
3723,2814,15731
3786,2784,15785
3774,2838,15796
3732,2845,15795
