1594,3704,15933
1596,3661,15920
1581,3661,16004
1570,3659,15982
1638,3714,15969
1632,3749,15936
1592,3699,15958
1562,3659,16003
1566,3667,15911
1628,3791,16060
1423,3660,16110
1348,3544,15928
1394,3727,15786
1459,4011,15812
1413,3881,15937
1292,3622,15954
1395,3587,15981
1450,3701,15898
1477,3851,15826
1580,3759,15769
1718,3704,16088
1637,3613,16198
1576,3666,16080
1666,3763,16022
1596,3684,15841
1817,3752,15954
1691,3830,15922
1607,3785,16009
1591,3594,16003
1480,3548,15839
1545,3622,15673
1777,3680,15884
1851,3716,15688
1930,3944,15879
1859,3890,16069
1736,3573,16239
1690,3286,16070
1975,3450,15908
1985,3774,15826
1711,3777,15979
1671,3443,16044
1778,3313,15977
1782,3507,15983
1751,3584,15928
1738,3557,15968
1770,3459,15982
1721,3461,15992
1704,3498,16008
1733,3498,15958
1723,3507,15968
1749,3471,15974
1712,3454,16031
1713,3460,15965
1731,3475,16004
1709,3455,15947
1705,3445,16043
1704,3473,15998
1696,3477,15949
1740,3427,15933
1727,3411,16034
1710,3453,15993
1772,3448,15968
1776,3428,15953
1737,3421,16012
1786,3360,16035
1878,3317,15926
1840,3446,16062
1725,3410,15853
1734,3484,15930
1876,3489,16061
1874,3348,15913
1871,3304,15927
1833,3253,16128
1830,3200,15907
1994,3395,16041
1834,3421,16014
1827,3297,15979
1913,3332,15968
1945,3302,16201
1788,3224,16230
1611,3094,15826
2005,3459,16018
1823,3571,15917
1609,3542,15972
1705,3374,15943
1611,3453,15931
1561,3455,16060
1507,3391,15829
1537,3394,15904
1300,3334,16098
1307,3367,16220
1155,3490,15773
1451,3751,16690
1799,3300,17008
2794,3703,16529
177,2466,12975
350,5574,15528
2740,5649,16179
1958,5138,14806
1039,4348,16118
987,3320,15987
1959,3283,16089
1659,3658,15658
1653,3983,15890
1773,4188,16058
1649,3681,15832
590,3896,15106
1827,3321,16226
1699,3126,15571
2007,3528,16960
1481,3331,16028
1714,3304,15859
1985,3395,15942
1830,3625,15767
1817,3719,16057
1749,3372,15907
1817,3295,16170
1754,3231,16038
1737,3321,16045
1716,3346,15841
1809,3415,16007
1792,3330,16091
1800,3182,15988
1821,3206,16099
1786,3106,15963
1836,3141,16062
1874,3166,16048
1969,3200,15958
1847,3200,16041
1922,3168,16153
1884,3152,16025
1810,3147,16002
1988,3215,16020
1835,3150,15886
1979,3180,16123
1922,3046,15950
1856,3074,16000
2040,3292,15968
2201,3340,15907
1917,3227,16014
2342,3384,16003
2305,3311,15703
2308,3586,15901
2337,3475,15767
2650,3654,16262
2431,3456,15723
2230,3651,15959
2423,3717,15802
2370,3773,15720
2291,3878,15810
2359,3974,15872
2502,3849,15804
2490,3653,15881
2353,3688,15974
2433,3660,15719
2479,3907,15866
2483,3914,15705
2461,3788,15656
2323,3910,15782
2420,3841,15662
2531,3890,15768
2717,3579,15792
2276,3601,15856
2231,3784,15886
2646,3851,15718
2473,3962,15796
2482,3956,15988
2513,3812,15511
2448,3659,15793
2131,3431,16105
2204,3412,15779
2411,3638,15748
2306,3659,15857
2279,3543,15827
2127,3423,15731
2133,3382,15974
2180,3394,15999
2159,3427,15937
2109,3456,16003
2058,3330,16008
2076,3321,15961
2104,3439,15825
2157,3439,15877
2147,3368,15953
2136,3270,16031
2200,3273,15979
2217,3338,16000
2175,3384,16003
2222,3417,15969
2181,3367,15886
2115,3438,15999
2079,3484,16082
2003,3465,15922
1993,3490,15891
1960,3454,15951
1868,3453,15968
1916,3548,15938
1925,3541,15930
1826,3505,15978
1761,3501,16010
1784,3517,15957
1771,3536,15900
1751,3486,15969
1725,3421,15978
1735,3444,15989
1704,3384,15809
1775,3449,16024
1695,3387,15969
1729,3421,15982
1772,3394,15976
1747,3344,15963
1755,3405,16025
1809,3401,15982
1844,3348,15937
1850,3325,16013
1813,3312,16041
1865,3345,15970
1907,3373,15961
1886,3312,16010
1884,3291,16030
1894,3235,15836
1950,3343,15980
1939,3349,16082
1938,3301,15929
1901,3301,15997
1935,3260,15987
1965,3327,16003
1957,3343,15944
2003,3289,15951
2008,3272,16005
1994,3297,16015
2020,3319,15975
2051,3350,15940
2073,3336,16014
2019,3213,15998
1991,3306,15980
1979,3324,15954
1980,3299,15943
1999,3376,16098
1880,3440,16001
1927,3461,15959
1889,3387,15961
1807,3406,15978
1838,3494,15966
1860,3500,15959
1791,3455,16005
1742,3436,15994
1752,3487,16005
1765,3527,15984
1721,3500,15953
1703,3440,15978
1703,3421,15980
1698,3456,16009
1677,3370,15818
1732,3416,16016
1660,3444,16052
1684,3475,15988
1718,3419,15994
1666,3338,15995
1677,3414,16031
1727,3419,15982
1766,3355,15957
1744,3327,16029
1713,3310,16070
1771,3369,16020
1811,3394,15971
1790,3307,15982
1809,3264,16042
1831,3322,16016
1852,3287,15859
1881,3316,15995
1872,3317,16076
1880,3367,15971
1915,3339,15973
1888,3259,15975
1885,3280,16057
1942,3340,15943
1983,3345,15955
1977,3314,16059
1922,3272,16011
1983,3331,15994
2035,3370,15959
1978,3317,15971
1986,3279,16000
2027,3297,15981
2027,3326,15986
2018,3299,15970
2020,3302,15995
2028,3310,15997
2020,3316,15974
2015,3347,16010
2028,3355,16028
2003,3396,16037
1905,3342,15806
1978,3457,16008
1904,3437,16027
1880,3490,15945
1883,3481,15972
1821,3417,15981
1795,3479,15991
1841,3516,15952
1818,3481,15950
1759,3433,16028
1728,3429,15998
1787,3469,15949
1760,3457,15937
1702,3379,15953
1716,3348,15994
1740,3353,15974
1773,3400,16008
1739,3363,16013
1764,3357,16015
1776,3349,16004
1782,3362,15982
1773,3311,15878
1823,3337,16010
1818,3340,16058
1810,3379,15956
1851,3360,15970
1837,3305,15970
1852,3327,16037
1893,3363,15985
1943,3341,15952
1937,3325,16016
1909,3302,16050
1939,3343,15983
