1764,3468,15948
1738,3489,15972
1729,3496,15967
1722,3509,15992
1721,3502,15988
1716,3488,15960
1713,3474,15965
1714,3470,15961
1729,3503,16022
1697,3402,15826
1771,3489,16031
1703,3469,16008
1741,3490,15957
1733,3430,15942
1723,3422,16002
1737,3440,15939
1779,3423,15935
1795,3374,15927
1783,3376,15963
1809,3400,16044
1841,3427,15984
1883,3456,15953
1869,3405,15944
1891,3344,15999
1914,3360,15962
1927,3408,15957
1956,3402,15948
1975,3374,15985
1982,3370,15967
1993,3378,15953
2019,3378,15964
2029,3373,15978
2066,3405,15998
2041,3300,15760
2150,3408,16017
2074,3409,15982
2119,3432,15940
2125,3373,15920
2105,3373,15965
2128,3412,15891
2156,3400,15891
2159,3357,15908
2148,3372,15945
2155,3391,15951
2186,3426,15969
2202,3434,15915
2179,3394,15910
2190,3368,15945
2223,3383,15932
2231,3416,15945
2223,3425,15944
2221,3431,16001
2175,3430,15983
2119,3447,15933
2070,3444,15933
2028,3449,15954
2008,3479,15991
1900,3396,15763
1973,3510,16016
1879,3494,15992
1847,3501,15950
1852,3491,15954
1813,3471,15967
1781,3507,15913
1808,3534,15908
1812,3484,15944
1743,3484,16007
1700,3523,16011
1746,3541,15994
1750,3539,15930
1712,3487,15943
1698,3433,15998
1722,3440,15948
1730,3472,15944
1720,3448,15987
1709,3431,15962
1722,3423,15986
1739,3409,15975
1761,3439,16024
1725,3308,15807
1827,3414,16017
1782,3420,16005
1815,3414,15975
1858,3379,15961
1860,3359,16006
1885,3385,15965
1941,3394,15933
1969,3355,15919
1983,3345,15989
1988,3355,16008
2043,3394,15985
2069,3427,15927
2075,3384,15937
2079,3307,15970
2124,3341,15951
2128,3383,15933
2136,3396,15944
2155,3360,15934
2151,3353,15921
2183,3369,15947
2198,3381,15943
2201,3382,15929
2141,3327,15818
2275,3389,16056
2199,3436,15918
2247,3405,15910
2218,3338,15935
2209,3374,15930
2246,3439,15932
2240,3377,15878
2220,3378,15967
2165,3409,16004
2145,3425,15965
2141,3457,15937
2069,3454,15919
2000,3427,15955
1990,3416,15951
1968,3445,15928
1910,3477,15953
1873,3468,15958
1857,3447,15945
1829,3459,15958
1803,3468,15952
1795,3478,15937
1788,3483,15962
1782,3524,15986
1737,3424,15817
1807,3502,16020
1722,3496,16012
1736,3510,15971
